n_region,n_region_to,transfer
125,51,0.0287864993590596
127,51,0.000250789416546078
130,51,0.000533515370953449
132,51,0.000222412380463201
133,51,0.00843256484404009
134,51,0.000178795616600032
136,51,0.00079686552410329
137,51,0.000621002897909558
138,51,0.000427399800145777
139,51,0.0301684282366552
141,51,0.000234383769845728
142,51,0.00087655021836519
144,51,0.000245296244584625
145,51,0.000760446975399515
146,51,0.000399582012293265
147,51,0.000857771856553412
148,51,0.000245595578320028
149,51,0.000302847863387803
80,51,0.000274021234729933
81,51,0.000599106297532804
94,51,0.00140631603355832
96,51,0.000910204475425021
98,51,0.00599710540417301
100,51,0.000626099469636917
101,51,0.00075588475626521
103,51,0.00126412852755382
104,51,0.00164469393039583
106,51,0.000844451963619026
108,51,0.00106883618662369
109,51,0.000718740844041856
110,51,0.00382177043790523
111,51,0.00133578044847194
113,51,0.00111461310756897
119,51,0.0019642943743842
121,51,0.00221451777908527
16,52,0.000732287786669809
29,52,0.00524061641966922
30,52,0.352288108691169
34,52,0.00194498419207069
36,52,0.00132899654849285
37,52,0.00368021537818127
38,52,0.00244162113507286
40,52,0.15984000261552
49,52,0.000910631159324296
50,52,0.000408642468193917
51,52,0.254129909967182
56,52,0.0265388611397657
124,52,0.0479848141204131
125,52,0.0254901290551312
127,52,0.000338785703053474
128,52,0.000372354440717307
130,52,0.00151281247408134
131,52,0.000543264843528146
132,52,0.000631446643384031
133,52,0.0705109745800168
134,52,0.00033524178112506
135,52,0.000191019995139069
136,52,0.00104090559085992
137,52,0.00103346004652113
138,52,0.000625557889304274
139,52,0.0116367957797173
140,52,0.000291848699918376
141,52,0.000575305616894059
142,52,0.00222195287911176
144,52,0.000466464989701911
145,52,0.000807100164074332
146,52,0.000885000160560639
147,52,0.00144178673761105
148,52,0.000405232704228047
149,52,0.000380044377584694
75,52,0.000319454616335547
80,52,0.000392348586090586
81,52,0.000908020482198155
90,52,0.000257871831682713
93,52,0.000945475643560991
94,52,0.00683576401122019
96,52,0.00475690196085219
98,52,0.0153231125369336
100,52,0.0031409323393452
101,52,0.00321517178017033
103,52,0.00225014877904579
104,52,0.00419880685759876
105,52,0.00245335313167468
106,52,0.00547486356413002
107,52,0.000817519670347315
108,52,0.00493043789313507
109,52,0.00284882734547499
110,52,0.00867413065681861
111,52,0.00375829753298886
113,52,0.00235061972190287
114,52,0.000697939856328172
116,52,0.000959674473079655
118,52,0.000949965591722728
119,52,0.00416164062369534
121,52,0.00562722875265146
122,52,0.0009746176241107
123,52,0.000764715083895378
16,56,0.00054169233534479
22,56,0.00110329030756374
23,56,0.000518387180452013
25,56,0.000839074138367768
54,56,0.000814084104899989
28,56,0.00286817610647428
30,56,0.0177965287899321
33,56,0.000801533576371462
34,56,0.0340372233612371
35,56,0.0142537821456751
36,56,0.0292379240668427
37,56,0.0871617461503448
38,56,0.144290418232286
39,56,0.0370774835327055
40,56,0.106069305246875
41,56,0.000620845490324686
42,56,0.00109177822906893
43,56,0.00109546931045908
45,56,0.000339725333173922
49,56,0.0343376089532964
50,56,0.00130342856234267
51,56,0.00719695905027059
52,56,0.0493660212145701
124,56,0.193926559534912
125,56,0.00144283749368667
126,56,0.000440573431660843
127,56,0.000492779204441417
128,56,0.000389877002633415
55,56,0.000607820080593465
129,56,0.00042577910946344
130,56,0.000950842950010369
131,56,0.00151338063554269
132,56,0.00255646414325519
133,56,0.0279085520516382
134,56,0.000621314767685112
135,56,0.000306789689162746
136,56,0.00111561173374461
137,56,0.000820279947238744
138,56,0.000505108854717737
139,56,0.0154969662459435
140,56,0.00040057664694679
141,56,0.000404844693369893
142,56,0.0848724845154296
143,56,0.000692842765066385
144,56,0.000627314986150846
145,56,0.000601826133905138
146,56,0.00581613817893531
147,56,0.00247597975615063
148,56,0.00126891048798681
149,56,0.000831347075966517
80,56,0.000737989007170388
81,56,0.00127310088225721
84,56,0.00112673593150419
88,56,0.00119255827065131
90,56,0.000293440360190674
94,56,0.00411213928799964
96,56,0.00787760301945227
97,56,0.000704416657316162
98,56,0.014598885824989
99,56,0.000859157461466806
100,56,0.0152142171121771
101,56,0.0019376200794404
102,56,0.000946124193512916
103,56,0.00216165978211702
104,56,0.0124803245306507
105,56,0.00150667882543065
106,56,0.0107245399379616
108,56,0.0482930070558358
109,56,0.0139697084051044
110,56,0.00797275705585473
111,56,0.00758451610573053
112,56,0.0037468882602988
113,56,0.00338798241607596
114,56,0.000674675194450566
115,56,0.00170302236989969
116,56,0.00114961004587667
117,56,0.000883047735774026
118,56,0.00582526070396013
119,56,0.0057486129148645
120,56,0.00092331306906425
121,56,0.00613004196819256
122,56,0.00130803944288541
123,56,0.00214335636190395
6,124,0.00145059018880797
7,124,0.00215396985858231
11,124,0.0014073325089872
14,124,0.00334928634386859
15,124,0.00334659399034313
16,124,0.00303949588165688
18,124,0.00213868201917181
19,124,0.00381531755252306
20,124,0.00139063835711189
22,124,0.00728895072046207
23,124,0.0039031505351681
25,124,0.00361542239031994
26,124,0.00133767849266243
54,124,0.00848973423681417
28,124,0.00680395109702509
29,124,0.0123741645226972
30,124,0.0341294178289164
32,124,0.106929496220351
33,124,0.064377141213327
34,124,0.0312341579079588
35,124,0.032160656256358
36,124,0.0430373382286934
37,124,0.0717523282120245
38,124,0.0887435374093789
39,124,0.041160906829259
40,124,0.0325436926631056
41,124,0.0418035963485288
42,124,0.00699730592266908
43,124,0.00610934807756023
44,124,0.00529114331561065
45,124,0.00106580496682015
53,124,0.00209476859792366
46,124,0.0032238614095199
47,124,0.00224146088502255
48,124,0.00248830513179679
50,124,0.0113503968320759
51,124,0.0272427263484819
52,124,0.0440285013082981
56,124,0.0956580525671349
49,124,0.0325287361742305
125,124,0.0223612792092713
126,124,0.00105879744060428
127,124,0.00203711403264621
128,124,0.00294817104238526
55,124,0.00640548854163882
129,124,0.0285526199823767
130,124,0.0933770458139859
131,124,0.00651917812233775
132,124,0.022420190536348
133,124,0.116151971900735
134,124,0.0608933171235559
135,124,0.00121847602959921
136,124,0.0042084460491705
137,124,0.00414774323603772
138,124,0.00454597969245963
139,124,0.0117728163672271
140,124,0.00265525091690444
141,124,0.00233531465228107
142,124,0.0251192792228025
143,124,0.00368466379603486
144,124,0.0020990924536586
145,124,0.0131888564383707
146,124,0.102171640610009
147,124,0.00814579089308524
148,124,0.0346453495816787
149,124,0.00261280509589477
58,124,0.00162015549118947
59,124,0.00187241252794436
60,124,0.0009565082435659
62,124,0.00163582414156991
64,124,0.00112587249529906
67,124,0.00128125602132293
71,124,0.00201478645630912
73,124,0.0013284533248449
74,124,0.0010319946115532
75,124,0.00109699509760509
76,124,0.00157418560613549
79,124,0.00109926059071272
80,124,0.00255337968725619
81,124,0.00363208192879262
82,124,0.00131101641275457
83,124,0.00105774527873738
84,124,0.00494784039486624
85,124,0.00107763994131392
87,124,0.0011529678184501
88,124,0.00125974465209646
89,124,0.00125547152881057
90,124,0.00179176462358851
93,124,0.106042557706762
94,124,0.227974509921071
95,124,0.185649338816072
96,124,0.264869502348681
97,124,0.24093184276144
98,124,0.483923206628681
99,124,0.160653305321298
100,124,0.221180072640402
101,124,0.148621847851582
102,124,0.210973407826192
103,124,0.290029008076672
104,124,0.570108964296267
105,124,0.293589035904048
106,124,0.17827788371937
107,124,0.168504429386421
108,124,0.123260947328377
109,124,0.149524231591398
110,124,0.440262228947899
111,124,0.73850546523231
112,124,0.179255892326041
113,124,0.478974634601072
114,124,0.266973627376465
115,124,0.284112297588519
116,124,0.186196840995642
117,124,0.195897168751975
118,124,0.272658048703512
119,124,0.407652120080536
120,124,0.136838416513355
121,124,0.381496154599907
122,124,0.217993749898129
123,124,0.506995329987651
11,125,0.000579489856641787
12,125,0.00115882932772105
14,125,0.000959343324625675
15,125,0.000843562947979054
16,125,0.00219686336000943
17,125,0.0302710763829248
18,125,0.00202279284571915
23,125,0.000571750566675015
25,125,0.00181388085794209
29,125,0.340096725776794
30,125,0.0113265757999474
31,125,0.00137959834433008
32,125,0.0014769826346425
33,125,0.000992374904078953
34,125,0.00231681940526068
35,125,0.00125505000024812
36,125,0.00143974626086725
37,125,0.00206566927678561
38,125,0.00201903286169486
39,125,0.00128627833841434
40,125,0.0164164265493614
41,125,0.000766926782165788
43,125,0.000842668700353135
45,125,0.00050625735923957
46,125,0.000734783227241004
48,125,0.000709385234942067
49,125,0.00120178533951642
50,125,0.00121183628498886
51,125,0.108300002431614
52,125,0.0569617226196495
56,125,0.00173333559792501
124,125,0.0544600002277207
126,125,0.000774556516952127
127,125,0.00062917344852788
128,125,0.000372354440717307
129,125,0.000495683142360423
130,125,0.0180683872296235
131,125,0.00153001119197723
132,125,0.000963786982007205
133,125,0.0356193439977911
134,125,0.00077999587741764
136,125,0.00250514599139972
137,125,0.0228797858729813
138,125,0.0403387702283042
139,125,0.0206610582062292
140,125,0.000852656005643882
141,125,0.00115913427996433
142,125,0.00195694932472229
143,125,0.000403108517856806
144,125,0.000687633734819196
145,125,0.0920607372120161
146,125,0.00128754203961163
147,125,0.00155128952780936
148,125,0.000736786734960085
149,125,0.000676954047572736
59,125,0.0004920674561492
73,125,0.0009083441537401
75,125,0.00081370515481696
80,125,0.000756672273174701
81,125,0.00135735020534776
84,125,0.00086546383144525
85,125,0.000867066619447982
87,125,0.000406159117863102
89,125,0.00184296782113859
90,125,0.000622449248889308
93,125,0.00127722148340695
94,125,0.00294614308296078
95,125,0.000868984781137231
96,125,0.00160369359955837
97,125,0.000704416657316162
98,125,0.0184233110933281
99,125,0.00111507670530798
100,125,0.00120002398347076
101,125,0.0037687775171533
102,125,0.00105671013820923
103,125,0.00383030943848806
104,125,0.00433425224010195
105,125,0.00280002259593306
106,125,0.00135112314179044
107,125,0.00228905507697248
108,125,0.00243648679101313
109,125,0.00172497802570045
110,125,0.0122668811433887
111,125,0.0046412710497754
113,125,0.00307898076249249
114,125,0.00109343910824747
115,125,0.0011869549850816
116,125,0.00170942015517314
117,125,0.00250971461746302
118,125,0.00159522523893062
119,125,0.00539348624830916
120,125,0.00121398570191781
121,125,0.0091576194149613
122,125,0.00226983315088939
123,125,0.00132478810308636
28,125,0.000812649896834379
135,125,0.00031257817386393
2,126,0.0016087563499457
4,126,0.00197883732531036
5,126,0.00267842201685436
6,126,0.00166954719843936
7,126,0.00412137539870474
8,126,0.00284059614204756
11,126,0.000579489856641787
14,126,0.00126229384819168
15,126,0.000843562947979054
18,126,0.00103246718166915
21,126,0.000747319355457163
35,126,0.00116540357165897
45,126,0.00260456088766673
53,126,0.0126782853361243
46,126,0.00118483795392612
47,126,0.00134281066844669
48,126,0.000665730758945632
50,126,0.00133161080152846
56,126,0.000402497404761613
125,126,0.000589023546111787
127,126,0.000791966578566563
128,126,0.000280360990657737
130,126,0.000336707478557288
131,126,0.000559895399962681
132,126,0.000368130836628747
133,126,0.00036534183720216
134,126,0.000201145068675036
135,126,0.0223146085230639
136,126,0.000512982181141493
137,126,0.00110760964627153
138,126,0.000244783521901672
139,126,0.000440894318135197
140,126,0.00598575961009061
141,126,0.000728720448065808
142,126,0.000616642886175512
143,126,0.000604662776785209
144,126,0.000526783738370261
145,126,0.000345233596193645
146,126,0.000316705743076884
147,126,0.000474512090859334
148,126,0.000290621434345367
149,126,0.000391920764384215
57,126,0.00261201649009926
58,126,0.00165740044500992
59,126,0.00283098549446877
60,126,0.000866835595731597
61,126,0.00133382625977035
62,126,0.00220363086839583
63,126,0.00136410110200047
64,126,0.00100077555137695
65,126,0.00197320513644108
66,126,0.00197594214934285
67,126,0.00177046286582805
68,126,0.00160373746450457
69,126,0.00186304567230747
70,126,0.00245860973537287
71,126,0.000843144332259793
75,126,0.000729320916539646
92,126,0.0030951034289711
76,126,0.00460680787677886
77,126,0.00224440972231921
78,126,0.00152742681101197
79,126,0.00272258727699779
80,126,0.000295818378401632
87,126,0.00123813021413107
89,126,0.000700166814144354
90,126,0.00112930078012775
91,126,0.000595963117104777
124,126,0.00196098115851387
9,126,0.0038753134773982
13,126,0.00121295681726621
99,126,0.00048441856869937
6,127,0.00254537523696493
7,127,0.00412137539870474
10,127,0.0024121706717223
11,127,0.00200751843193762
12,127,0.00160453291530608
13,127,0.00448177264684802
14,127,0.00225529834210247
15,127,0.53409980617782
16,127,0.0109441914418734
17,127,0.00535227727350264
18,127,0.154722581938705
19,127,0.00102720087952544
20,127,0.00295755481582952
21,127,0.0114727360309998
23,127,0.00038879038533901
25,127,0.000789716836110841
54,127,0.000653056479754936
28,127,0.000844518520239649
29,127,0.00382091765715013
30,127,0.00495641642934556
37,127,0.00140085617621093
40,127,0.00224756520411594
42,127,0.000843646813371449
45,127,0.000692773228433095
53,127,0.000767716240076732
46,127,0.0276829580863048
47,127,0.00208652119250947
48,127,0.00185531522984848
49,127,0.000514165892679705
50,127,0.000676373740458898
51,127,0.00115883238945035
52,127,0.000929839440685396
56,127,0.000727092086020978
125,127,0.000772755661412712
126,127,0.00127908415643471
128,127,0.000394257643112442
130,127,0.000403100502498162
131,127,0.000709570407873497
132,127,0.000634003107527286
133,127,0.000941572051976297
134,127,0.000371000904445067
135,127,0.00141528450943946
136,127,0.0606066035175808
137,127,0.00411993713613132
138,127,0.000621672436575676
139,127,0.0022373041462818
140,127,0.00244924006990323
141,127,0.186305266365737
142,127,0.00103962932875871
143,127,0.000472392794363444
144,127,0.0751933520899658
145,127,0.000452535930145724
146,127,0.000707408155096966
147,127,0.00843171484526971
148,127,0.000462538339169387
149,127,0.00137172267534475
57,127,0.00179884154506836
58,127,0.00478597656592752
59,127,0.0259006415554897
61,127,0.00385856882290709
62,127,0.00817912070784955
63,127,0.0561816506965502
64,127,0.0649878623675404
65,127,0.0113309810107753
66,127,0.00156786714023944
67,127,0.00125796045729888
68,127,0.000908311484321174
69,127,0.00145121452369214
71,127,0.000821244479473825
72,127,0.012340638331465
73,127,0.0153396618962859
74,127,0.0649754529455831
75,127,0.152036287593356
76,127,0.000821817485556027
80,127,0.00500400141148866
81,127,0.00482093348795928
82,127,0.00129999946810957
83,127,0.00280626298440531
84,127,0.00649914348896622
85,127,0.00405043977942129
86,127,0.00225653819629569
87,127,0.00169669696010554
88,127,0.00211637101552204
89,127,0.00329158881592001
90,127,0.00445495819562205
91,127,0.00512124237918851
96,127,0.000823518334908353
98,127,0.00162633366892827
104,127,0.00114161108109828
108,127,0.00320650855987106
109,127,0.00114998535046697
110,127,0.00111647226275883
119,127,0.0011652593746347
121,127,0.000727474439506272
124,127,0.00609351863350282
60,127,0.00832461080728448
19,128,0.00144908695504482
22,128,0.00385247271329633
23,128,0.00672378666409817
24,128,0.00756175603230023
25,128,0.00556503582946858
26,128,0.333973730334721
27,128,0.467390063279948
54,128,0.0027732535441648
28,128,0.00234234382028733
30,128,0.00236178232539285
34,128,0.00160175168758763
35,128,0.00203945625040319
36,128,0.00137329643344261
38,128,0.00180773872500587
39,128,0.00157211796917309
40,128,0.000709757432878717
42,128,0.00307682955464882
43,128,0.00198027144582987
45,128,0.000386354300472303
46,128,0.000551087420430753
47,128,0.00052679495454447
48,128,0.00085126228193048
49,128,0.0471483928817498
50,128,0.00337482314249804
52,128,0.00102644613582154
56,128,0.00057777853264167
124,128,0.00885731758174384
125,128,0.000459330288252311
126,128,0.000454785477843451
127,128,0.000395983289283281
55,128,0.0176922398843513
129,128,0.000578296999420494
130,128,0.000384131067086483
131,128,0.00217305937411258
132,128,0.00182275893414095
133,128,0.000840583251448871
134,128,0.00061237498685511
135,128,0.000405193929082873
136,128,0.000582707914500531
137,128,0.000509778498283965
138,128,0.000462368874703159
139,128,0.000994357398347466
140,128,0.000629477588059242
141,128,0.00042189078572231
142,128,0.00173781177013099
143,128,0.0575752337770166
144,128,0.000743931233576323
145,128,0.000578499539567729
146,128,0.0013260203074621
147,128,0.00107069394860568
148,128,0.00074497325423742
149,128,0.00105699842515743
59,128,0.000434553078157735
75,128,0.000367674181065441
80,128,0.000753558395507316
81,128,0.00105779705658136
82,128,0.000837287793019724
83,128,0.000582839235222641
84,128,0.00086546383144525
85,128,0.000644106631589929
87,128,0.00165739123902201
89,128,0.00041044261518807
90,128,0.000306778558381159
98,128,0.00181691964575581
100,128,0.000667839434279378
104,128,0.00135445382503186
108,128,0.00163198643548993
109,128,0.00103237321235103
110,128,0.00113078600971728
111,128,0.00151690322114611
113,128,0.000783539907300956
118,128,0.00102166110807916
119,128,0.00107647770799586
121,128,0.00124098580856952
123,128,0.000700091273988726
22,55,0.00441316123025495
23,55,0.00164664163202404
24,55,0.00141679960518043
25,55,0.0028627235309018
26,55,0.00177005941958363
54,55,0.301390038396491
28,55,0.00106759888407654
34,55,0.00194498419207069
35,55,0.00266698125052725
36,55,0.00119609689364356
37,55,0.00128213955110831
38,55,0.00124428769383521
39,55,0.0010616900571039
42,55,0.00456561804883373
43,55,0.0148309691262152
44,55,0.00197169963176057
48,55,0.000993139328918894
49,55,0.000730982835375966
50,55,0.0330084476463535
56,55,0.000421973085637175
124,55,0.00901524895021475
128,55,0.00828817178631934
129,55,0.000419424197381897
130,55,0.000355676913968966
131,55,0.0012306611761556
132,55,0.0185471473593164
133,55,0.000650486685750187
134,55,0.000411229918180074
135,55,0.000173654541035517
137,55,0.000305867098970379
138,55,0.000237012616444477
139,55,0.000389300302183206
140,55,0.000457801882224903
141,55,0.000225860723669519
142,55,0.000845972885166405
143,55,0.0718226004550181
144,55,0.000502656238902921
145,55,0.000307911045253791
146,55,0.00106259216602431
147,55,0.000365009300661026
148,55,0.000847304745204098
149,55,0.000344415217186129
80,55,0.000245996335723463
87,55,0.000347200536237813
93,55,0.00114452314746857
98,55,0.00139763049673524
104,55,0.00114161108109828
108,55,0.00178139364437281
109,55,0.000967033135619952
110,55,0.0010162760340497
111,55,0.001675385647236
113,55,0.000618003307166951
119,55,0.000665862499791255
121,55,0.00123028765504737
123,55,0.000624696829097633
33,55,0.000890592862634958
107,55,0.00207104983154653
72,55,0.000730130574135402
54,129,0.000858814000773615
30,129,0.00194597557796453
32,129,0.00171977430061113
33,129,0.00351148042981784
34,129,0.00214520315301915
37,129,0.00147208615127251
38,129,0.00154949033571931
39,129,0.00114335852303497
40,129,0.000670326464385455
41,129,0.221094035201509
42,129,0.00181963038178156
49,129,0.00096018931765487
50,129,0.000500234745547726
56,129,0.000434956872887549
124,129,0.0591321365449852
125,129,0.000421503088043297
128,129,0.00039863828359147
55,129,0.000617171158756441
130,129,0.000704240289658553
132,129,0.00110950543817275
133,129,0.000849494027965997
134,129,0.0348271511684787
135,129,0.000202596964541436
137,129,0.000305867098970379
138,129,0.000271981691001858
139,129,0.000347087016404304
142,129,0.000560584441977738
143,129,0.00073063418861546
144,129,0.000205083745472392
145,129,0.000382556147133498
146,129,0.00725759328994879
147,129,0.000431927672448881
148,129,0.0643337617409314
59,129,0.00100330637162889
80,129,0.000174377149373594
94,129,0.000667555079220721
95,129,0.00326225434230206
96,129,0.000834354102472936
97,129,0.005240433011246
98,129,0.0103932886029948
99,129,0.00782381688314453
100,129,0.00124176394811322
101,129,0.000894286190510952
102,129,0.00168336382482168
103,129,0.00243976805817886
104,129,0.00456644432439313
105,129,0.000973341188110065
107,129,0.000953772948738534
108,129,0.00291918700432706
109,129,0.00228690268558772
110,129,0.00689922603397124
111,129,0.00584120941874172
112,129,0.00255739992369601
113,129,0.00443638088359133
114,129,0.00227993686400536
115,129,0.00362967393988723
116,129,0.00112961682768751
118,129,0.00259896246792067
119,129,0.00887816666388339
120,129,0.00473625407649624
121,129,0.00855852281772085
123,129,0.00292961271576821
7,130,0.00108546512558479
11,130,0.000796798552882457
14,130,0.00094251273998312
15,130,0.000829734047192512
16,130,0.00113354136840669
18,130,0.00126424552857447
21,130,0.000885711828689971
23,130,0.000899554224902023
25,130,0.00114755727747357
26,130,0.000959345181606392
54,130,0.001171923271889
28,130,0.00180057722239774
29,130,0.00480243778926209
30,130,0.010278742796428
31,130,0.628125296884709
32,130,0.353949783704601
33,130,0.00998736281669203
34,130,0.00463363881052136
35,130,0.0025773348219381
36,130,0.00252509344213641
37,130,0.00579337130500793
38,130,0.00462499388085916
39,130,0.00220504858013887
40,130,0.00487629643700008
41,130,0.00194775055788137
42,130,0.00228280902441686
45,130,0.000606176574878958
46,130,0.00107462046983997
47,130,0.00121885891443622
48,130,0.001004052947918
49,130,0.00150532905929118
50,130,0.00160638763358988
51,130,0.00457433837940927
52,130,0.00770438393710757
56,130,0.00260324934370011
124,130,0.518278107532054
125,130,0.0411776093703837
126,130,0.00100905527896516
127,130,0.000747968435312865
128,130,0.000709663757602396
55,130,0.00140266172444646
129,130,0.00188740888821853
131,130,0.00119740006328653
132,130,0.00191223517915488
133,130,0.0930938525332527
134,130,0.00900012435060412
135,130,0.000726454829998579
136,130,0.00154392695295012
137,130,0.00192325524352587
138,130,0.00515988122357811
139,130,0.00242491874974358
140,130,0.00108727947028415
141,130,0.000860827663797037
142,130,0.00184483243632674
143,130,0.000938487018135376
144,130,0.00117420497407722
145,130,0.100836202001749
146,130,0.00414085359406132
147,130,0.00169120975972942
148,130,0.00266880528441098
149,130,0.00184677814732562
57,130,0.000689966620026221
59,130,0.000766858373219532
62,130,0.00100042137583614
65,130,0.00104639666326421
66,130,0.000708761857916458
68,130,0.00159664128103331
71,130,0.000897893964224715
73,130,0.00127168181523614
74,130,0.000857761755057203
75,130,0.000650964123853568
76,130,0.000833392379718788
80,130,0.000940391055550452
81,130,0.00119821259506561
82,130,0.00111271140914463
83,130,0.00115488515127449
84,130,0.00124104247527998
85,130,0.0012386665992114
86,130,0.00100738312334629
87,130,0.000674748211933863
89,130,0.000635783658820735
90,130,0.000893659278762507
91,130,0.00068687274513771
93,130,0.119727073600408
94,130,0.013520215537817
95,130,0.0153853043217739
96,130,0.006999905846721
97,130,0.00821819433535523
98,130,0.0760056875588198
99,130,0.00415868771241912
100,130,0.00700187906877285
101,130,0.0609605086531632
102,130,0.0146956433174214
103,130,0.0448512801576094
104,130,0.0194847857401012
105,130,0.0272002195033497
106,130,0.00640376072411095
107,130,0.232638847525167
108,130,0.00712557457749124
109,130,0.00692604813349425
110,130,0.0749467790744261
111,130,0.0225271448513489
112,130,0.00366758903785862
113,130,0.0168295543469571
114,130,0.00740979480801743
115,130,0.0040769323400629
116,130,0.0624188271865559
117,130,0.137232589568777
118,130,0.00387155788324735
119,130,0.0467768406103356
120,130,0.003693252276257
121,130,0.150041603148169
122,130,0.0977567124815246
123,130,0.00627928019592965
43,130,0.0014887147039572
70,130,0.00236850361941679
11,131,0.000558793790333152
16,131,0.000742319126213231
18,131,0.000800688834763829
19,131,0.0995284280768757
20,131,0.00291838190436158
21,131,0.000830354839396848
22,131,0.0166578749715771
23,131,0.0429422792277381
24,131,0.0175946741666593
25,131,0.112016397472097
26,131,0.00214839273063967
54,131,0.001171923271889
28,131,0.0977729366073676
30,131,0.00113099435300503
33,131,0.00110687970070345
34,131,0.00483385777146981
35,131,0.00770959285866701
36,131,0.00409773935785295
37,131,0.00230310252699086
38,131,0.00279377802955452
39,131,0.00298089900648403
40,131,0.00128807830411323
42,131,0.00124065707848743
43,131,0.00123591409385126
45,131,0.000572870169665829
46,131,0.000854185501667667
47,131,0.000939967467912681
48,131,0.00213906932382531
49,131,0.00143099182179532
50,131,0.0398778684478892
52,131,0.00118343201541778
56,131,0.00177228695967613
124,131,0.0154772741101497
125,131,0.00149147246538398
126,131,0.000717708332221696
127,131,0.000563176233647333
128,131,0.00171721106777864
55,131,0.00207593935218076
130,131,0.000512174756115311
132,131,0.0018483235755735
133,131,0.000965334122688633
134,131,0.000455928822330082
135,131,0.000590425439520757
136,131,0.00102098395275734
137,131,0.00119102794599072
138,131,0.000466254327431757
139,131,0.00139303843070376
140,131,0.000812598340949203
141,131,0.000553998001453538
142,131,0.0228769414548915
143,131,0.0037035595078094
144,131,0.0015320962161761
145,131,0.000573834220700248
146,131,0.001305301240158
147,131,0.0164254185297462
148,131,0.000781812590985424
149,131,0.0764423636351213
59,131,0.00125892582936873
62,131,0.000716518012423184
63,131,0.00076051654359318
64,131,0.000797493017503503
66,131,0.000569157249538974
75,131,0.00079562281804325
80,131,0.00393905524924279
81,131,0.00294872630816927
82,131,0.00326101561491893
83,131,0.00267674315435583
84,131,0.0050948059511494
85,131,0.00153594658302214
86,131,0.00251174192087675
87,131,0.000425811978404865
88,131,0.000873422958786876
90,131,0.000622449248889308
96,131,0.000628474518745848
98,131,0.002960435506721
99,131,0.000648938082597269
100,131,0.000813929310527992
104,131,0.00230257150255416
108,131,0.00214916523546913
109,131,0.00175111405639289
110,131,0.0020611795620163
111,131,0.00316964852179783
113,131,0.00142361476115244
116,131,0.000679769418431422
118,131,0.00105750886625738
119,131,0.00127623645793324
121,131,0.0015298359536676
123,131,0.00173407223249515
72,131,0.00148889371980553
44,131,0.00504156108374222
4,132,0.0012412706858765
7,132,0.00137379179956825
10,132,0.000973091577797066
11,132,0.00103480331543176
13,132,0.00154189425923671
14,132,0.000892020986055452
15,132,0.00123077217000223
16,132,0.0013642621779054
18,132,0.00119049787274096
19,132,0.00220114474184023
20,132,0.00199781848486497
21,132,0.0010102650545995
22,132,0.0055887984432327
23,132,0.00340763337738309
24,132,0.00299834335049813
25,132,0.00619434143324441
26,132,0.00618845201655954
27,132,0.00190324508392013
54,132,0.134726446371361
28,132,0.0375253040597051
29,132,0.00173518737641222
30,132,0.00322666036004376
31,132,0.00134073641913769
32,132,0.00208396179956407
33,132,0.0043257367613698
34,132,0.219096748695022
35,132,0.320485982206216
36,132,0.12824816692956
37,132,0.0384404432082289
38,132,0.0548895212865417
39,132,0.132895011186333
40,132,0.00449513040823188
41,132,0.00506415145049156
42,132,0.849138788705554
43,132,0.941050271119363
44,132,0.0350163871311403
45,132,0.000839321411370865
53,132,0.00123931335898101
46,132,0.00133179459937432
47,132,0.00102260197058632
48,132,0.00195353780084046
49,132,0.00473280412056981
50,132,0.107733654847469
51,132,0.00176874417337158
52,132,0.00298273171232848
56,132,0.0064918936251873
124,132,0.115421508457494
125,132,0.0020372649255426
126,132,0.00102326732514776
127,132,0.00109115395269171
128,132,0.00312339666154635
55,132,0.0678420720723937
129,132,0.00275803184339005
130,132,0.00177364221099191
131,132,0.00400796410072295
133,132,0.00437222101106975
134,132,0.00261041600236047
135,132,0.000984042399201262
136,132,0.00166843719109126
137,132,0.0015061637449299
138,132,0.00106072859490725
139,132,0.00262191408337846
140,132,0.00148785611723094
141,132,0.00106964229511414
142,132,0.0136578754954576
143,132,0.00592065635602183
144,132,0.00158839371493323
145,132,0.00163752692248607
146,132,0.150080043950593
147,132,0.00296874231204301
148,132,0.0577886395787027
149,132,0.0018645927275249
57,132,0.000850137442532308
59,132,0.00113111610049881
60,132,0.00118068986315166
61,132,0.000825701970334027
62,132,0.00136543998593852
63,132,0.00109852389630126
65,132,0.000956705520698705
66,132,0.00102018752275854
68,132,0.000638656512413326
69,132,0.00109821639630756
70,132,0.00100403957779625
73,132,0.00107865868256637
74,132,0.0012464350503175
75,132,0.000590689667941201
76,132,0.000706068543928418
77,132,0.00119021727698746
79,132,0.00107369639092871
80,132,0.00137322005131705
81,132,0.00161945921051836
82,132,0.00113474529843463
83,132,0.000971398725371068
84,132,0.00184523420666629
85,132,0.00109002660730603
86,132,0.0011954279730376
87,132,0.00101539779465776
89,132,0.000684071025313449
90,132,0.000951458137587943
93,132,0.00179142753516819
94,132,0.00206497037838943
95,132,0.0016809869536753
96,132,0.00307735798834174
97,132,0.00276430173098312
98,132,0.0197192957357553
99,132,0.00468880614609012
100,132,0.00721057889198516
101,132,0.00194826634361315
102,132,0.00272778663584243
103,132,0.003312016742191
104,132,0.0146281013103441
105,132,0.00138667785703352
106,132,0.00372966283931737
107,132,0.00158053802933814
108,132,0.029743527429915
109,132,0.02800475688694
110,132,0.0119949199511782
