n_region,n_region_to,transfer
77,5,0.00201056206484617
78,5,0.0043664749397752
79,5,0.00496616651365408
80,5,0.000508474905034253
81,5,0.00105420212090628
84,5,0.00110337789397326
86,5,0.000302526468697326
87,5,0.00154925814216009
88,5,0.00085120418191498
89,5,0.000543792852832745
90,5,0.00327957212481186
91,5,0.000625647964186752
92,5,0.00415893150825931
93,5,0.000840597276221336
94,5,0.000651537133505867
96,5,0.000549126204855246
97,5,0.000360584381200657
98,5,0.000643890729045641
99,5,0.000514653453937032
100,5,0.000528815984615199
102,5,0.00110699939811723
103,5,0.000142361058031498
104,5,0.00043580893959407
105,5,0.000375389589952836
106,5,0.000554742856864581
107,5,0.000306885897268202
108,5,0.000194141970935428
109,5,0.000367916800093711
110,5,0.000241793470796367
111,5,0.000637416137616454
112,5,0.000446517935541939
113,5,0.000310701074882206
114,5,0.000392995863250939
115,5,0.000387449521241416
116,5,0.000337733343503969
118,5,0.000908331748703809
119,5,0.000312444792030009
121,5,0.000301195729152624
123,5,0.00060647274333066
1,6,0.00127866889054607
2,6,0.000849242127708398
4,6,0.000607769130698063
5,6,0.0005585797937342
7,6,0.0475592746940134
8,6,0.00119961181776926
9,6,0.00130059589842479
10,6,0.000848902923768161
11,6,0.000291338443102052
14,6,0.00104246592148479
15,6,0.000622942020363796
16,6,0.000621328958140834
18,6,0.000889838963841976
20,6,0.00143373598917272
21,6,0.00155852023616163
22,6,0.00030552812991969
23,6,0.000300478470237138
25,6,0.000555842038030228
26,6,0.000380414036771817
27,6,0.00161485867524372
30,6,0.000468264794364521
35,6,0.000252390483730963
36,6,0.000374165582533292
37,6,0.000401081630241551
39,6,0.000344894001015496
40,6,0.000296037112870153
41,6,0.000137092384277766
42,6,0.000465725993567844
43,6,0.000395408131430398
45,6,0.000412591637655418
46,6,0.00294790906161159
47,6,0.0161691133595349
48,6,0.000860333438934865
49,6,0.000488340998381279
50,6,0.00027770488824071
51,6,0.000228952686830886
52,6,0.000339983015787591
53,6,0.000247020307605627
54,6,0.000251865026514759
56,6,0.000219327265772093
125,6,0.00018256914749953
126,6,0.000760239086804133
127,6,0.00017342127251874
128,6,0.000221998530952789
129,6,0.000393615517210905
132,6,0.000287898684604206
133,6,0.00033449857489702
134,6,0.000188767888775042
135,6,0.0026726908165126
136,6,0.000476742594554127
137,6,0.000182665633628585
139,6,0.000237694502397606
140,6,0.000161111881876005
141,6,0.000383932438782707
142,6,0.000545220197224854
143,6,0.000106397943794798
144,6,0.000656642580453401
145,6,0.000183886290391666
147,6,0.000205529378938996
148,6,0.000138289919163336
149,6,0.000234057389629131
57,6,0.000971265736556677
58,6,0.00157289120033351
59,6,0.00370630471249735
60,6,0.00176725010961033
61,6,0.00187762669531064
62,6,0.00471968388728169
63,6,0.00115554541017627
64,6,0.0012326924273876
65,6,0.00244099159043599
66,6,0.00393042703362405
67,6,0.0329243288350142
68,6,0.0276503675905876
69,6,0.0280481093711159
70,6,0.00637835784904906
71,6,0.00505585990510306
72,6,0.00064489695295987
73,6,0.000191801355584956
75,6,0.00166302722119376
76,6,0.000782110747616099
79,6,0.000575787421872937
80,6,0.000368205965714459
81,6,0.000737941484634395
82,6,0.000124068388755617
83,6,0.000182325013240378
86,6,0.000378158085871658
87,6,0.00055330647934289
88,6,0.000472891212174989
89,6,0.000679741066040931
90,6,0.00122671018408993
91,6,0.000227508350613364
92,6,0.000693155251376551
94,6,0.000651537133505867
95,6,0.000561500768209893
96,6,0.000122028045523388
97,6,0.000120194793733552
98,6,0.000143086828676809
99,6,0.000360257417755923
100,6,0.000470058652991288
103,6,0.00064062476114174
104,6,0.000108952234898518
106,6,0.000237746938656249
108,6,0.000194141970935428
110,6,0.000161195647197578
113,6,0.000434981504835089
114,6,0.000130998621083646
116,6,0.000506600015255953
117,6,0.000130849046988553
118,6,0.000100925749855979
119,6,0.000124977916812004
120,6,0.000385110352606576
121,6,0.000301195729152624
1,7,0.0019180033358191
2,7,0.00184002461003486
3,7,0.000582899379199974
4,7,0.000506474275581719
5,7,0.000930966322890333
6,7,0.0596416720524713
8,7,0.00213264323158979
9,7,0.00462434097217705
10,7,0.00100324890990783
11,7,0.00116535377240821
12,7,0.00125483352590381
13,7,0.000463045106217461
14,7,0.00388555479826149
15,7,0.00186882606109139
16,7,0.00112968901480152
17,7,0.000988117847722774
18,7,0.00350003325777844
19,7,0.000516425096253222
20,7,0.000882299070260134
21,7,0.00311704047232326
22,7,0.000407370839892919
23,7,0.00120191388094855
24,7,0.00102040514637363
25,7,0.000625322292784006
26,7,0.00106515930296109
27,7,0.00088083200467839
28,7,0.000538337381891148
29,7,0.000394767285584545
30,7,0.00149844734196647
31,7,0.000109411833269758
33,7,0.000358196348134883
34,7,0.000322112173353417
35,7,0.00088336669305837
36,7,0.000873053025911016
37,7,0.000802163260483102
38,7,0.00145414461949157
39,7,0.000689788002030993
40,7,0.00044405566930523
41,7,0.000342730960694416
43,7,0.000553571384002557
44,7,0.000983743063863317
45,7,0.000862691606006783
46,7,0.0100849520528818
47,7,0.0181466308207729
48,7,0.00122904776990695
49,7,0.00104644499653131
50,7,0.00027770488824071
51,7,0.00103028709073899
52,7,0.000475976222102628
53,7,0.000247020307605627
54,7,0.000201492021211807
55,7,0.000315924216248624
56,7,0.000475209075839534
125,7,0.000699848398748198
126,7,0.00216067950986438
127,7,0.000718459557577639
128,7,0.000345331048148783
129,7,0.000250482601861485
130,7,0.00036049410022558
131,7,0.000561859864262613
132,7,0.000359873355755257
133,7,0.000786071651007998
134,7,0.000541134614488455
135,7,0.00601355433715335
136,7,0.00123392200943421
137,7,0.00109599380177151
138,7,0.000350051216671735
139,7,0.000713083507192817
140,7,0.000837781785755226
141,7,0.00057589865817406
142,7,0.000774786596056372
143,7,0.00117037738174278
144,7,0.00140385655131417
145,7,0.000210155760447619
146,7,0.000583324456047299
147,7,0.000890627308735651
148,7,0.000253531518466116
149,7,0.00026749415957615
57,7,0.00714574077609555
58,7,0.00471867360100052
59,7,0.0137816961639465
60,7,0.00286126208222625
61,7,0.00429171816071004
62,7,0.0348647616189518
63,7,0.00870057720603313
64,7,0.00378612674126191
65,7,0.0425069225231094
66,7,0.0240058389592115
67,7,0.0106249826120962
68,7,0.0159429142610469
69,7,0.0589672850558105
70,7,0.00572602579630541
71,7,0.00302118457743964
72,7,0.000564284833839887
73,7,0.000767205422339824
74,7,0.000150933860174301
75,7,0.00271514648358165
76,7,0.002607035825387
77,7,0.000670187354948722
78,7,0.000264634844834861
79,7,0.000575787421872937
80,7,0.00164816003700758
81,7,0.00173943349949536
82,7,0.000310170971889043
83,7,0.000729300052961512
84,7,0.000643637104817734
85,7,0.000627721372437958
86,7,0.00136136910913797
87,7,0.00114350005730864
88,7,0.00198614309113495
89,7,0.00167669462956763
90,7,0.00345481643682471
91,7,0.000625647964186752
92,7,0.000495110893840394
93,7,0.000653797881505483
94,7,0.000400945928311303
95,7,0.000561500768209893
96,7,0.00152535056904235
97,7,0.000180292190600328
98,7,0.000286173657353618
99,7,0.000514653453937032
100,7,0.000940117305982576
101,7,0.000899204510467142
102,7,0.000899437010970251
103,7,0.000782985819173238
104,7,0.00043580893959407
105,7,0.000600623343924537
106,7,0.000633991836416663
107,7,0.00115082211475576
108,7,0.00129427980623619
109,7,0.000220750080056227
110,7,0.00201494558996972
112,7,0.000446517935541939
113,7,0.000932103224646619
114,7,0.000982489658127348
116,7,0.000337733343503969
117,7,0.000392547140965658
118,7,0.00111018324841577
119,7,0.00106231229290203
121,7,0.00138550035410207
122,7,0.00115534218255007
123,7,0.00103100366366212
124,7,0.000370533207624542
2,8,0.000283080709236133
4,8,0.000202589710232688
5,8,0.0005585797937342
6,8,0.000770564238404022
7,8,0.00114600661913285
9,8,0.0109828098089205
10,8,0.000617383944558663
11,8,0.000291338443102052
13,8,0.000115761276554365
14,8,0.00180062295529191
15,8,0.00147948729836402
16,8,0.00254180028330341
18,8,0.00100848415902091
21,8,0.00179229827158588
22,8,0.000407370839892919
23,8,0.000300478470237138
24,8,0.000556584625294706
26,8,0.00045649684412618
28,8,0.000717783175854864
29,8,0.000296075464188409
30,8,0.00149844734196647
32,8,0.000113925910535538
33,8,0.000716392696269766
36,8,0.00174610605182203
37,8,0.00254018365819649
39,8,0.000344894001015496
40,8,0.000666083503957845
41,8,0.000274184768555533
42,8,0.000186290397427138
43,8,0.000632653010288636
45,8,0.000562624960439206
46,8,0.0017584018963999
47,8,0.00168670606987954
48,8,0.000553071496458127
49,8,0.00024417049919064
50,8,0.00019836063445765
51,8,0.000686858060492658
52,8,0.000135993206315037
54,8,0.000352611037120662
55,8,0.000263270180207186
56,8,0.00058487270872558
125,8,0.00018256914749953
126,8,0.00236074242744441
127,8,0.000470714882550867
128,8,0.000271331537831187
129,8,0.000393615517210905
130,8,0.000413900633592333
131,8,0.000437002116648699
132,8,0.000100764539611472
133,8,0.000401398289876424
134,8,0.000213936940611715
135,8,0.0301329592666573
136,8,0.000673048368782297
137,8,0.000443616538812278
138,8,0.000196903809377851
139,8,0.000132052501332003
140,8,0.000386668516502412
141,8,0.000143974664543515
142,8,0.000286957998539397
143,8,0.000106397943794798
144,8,0.000656642580453401
145,8,0.000131347350279762
146,8,0.000216663369388997
147,8,0.000445313654367826
148,8,0.000437918077350564
57,8,0.0262241748870303
58,8,0.0143657396297127
59,8,0.00820424732475142
60,8,0.00361865498634496
61,8,0.00742109598622779
62,8,0.00494805568827919
63,8,0.00265095711746322
64,8,0.00413832457765836
65,8,0.0020201309713953
66,8,0.00253966054480323
67,8,0.00157407149808833
68,8,0.0053143047536823
69,8,0.00165638441168007
70,8,0.00144962678387479
71,8,0.000863195593554182
72,8,0.00120918178679976
73,8,0.000191801355584956
74,8,0.000377334650435753
75,8,0.00118787658656697
76,8,0.0015642214952322
77,8,0.000574446304241762
78,8,0.00013231742241743
79,8,0.000863681132809405
80,8,0.00198129876789209
81,8,0.000632521272543767
82,8,0.000310170971889043
83,8,0.000486200035307675
84,8,0.000367792631324419
85,8,0.000767215010757504
86,8,0.00045378970304599
87,8,0.00368870986228594
88,8,0.00170240836382996
89,8,0.00244706783774735
90,8,0.00240335056474762
91,8,0.000398139613573388
92,8,0.000495110893840394
93,8,0.000747197578863409
94,8,0.000300709446233477
96,8,0.000976224364187104
97,8,0.000240389587467105
98,8,0.000858520972060855
99,8,0.000257326726968516
100,8,0.000998874637606487
102,8,0.000899437010970251
103,8,0.00064062476114174
104,8,0.000980570114086658
105,8,0.000675701261915105
106,8,0.000475493877312498
107,8,0.000690493268853454
108,8,0.000776567883741714
110,8,0.000402989117993944
111,8,0.000127483227523291
113,8,0.000559261934787972
114,8,0.000261997242167293
115,8,0.000968623803103539
116,8,0.00129464448343188
117,8,0.00157018856386263
118,8,0.000403702999423915
119,8,0.00099982333449603
121,8,0.000542152312474724
122,8,0.00259951991073765
123,8,0.000485178194664528
1,9,0.00170489185406143
2,9,0.00155694390079873
3,9,0.000145724844799993
4,9,0.000810358840930751
5,9,0.000930966322890333
6,9,0.00200346701985046
7,9,0.00410652371855939
8,9,0.0141287614092824
10,9,0.00146628686832682
11,9,0.000699212263444926
12,9,0.00138031687849419
13,9,0.00138913531865238
14,9,0.0009476962922589
15,9,0.00109014853563664
16,9,0.00118617346554159
18,9,0.00213561351322074
19,9,0.000103285019250644
20,9,0.00143373598917272
21,9,0.00257155838966669
22,9,0.00020368541994646
23,9,0.000558031444726113
25,9,0.000347401273768892
26,9,0.000608662458834906
27,9,0.00117444267290452
28,9,0.000628060278873006
29,9,0.000986918213961362
30,9,0.00149844734196647
31,9,0.00196941299885565
32,9,0.000683555463213227
33,9,0.00107458904440465
34,9,0.000805280433383542
35,9,0.000504780967461925
36,9,0.000997774886755446
37,9,0.000267387753494367
38,9,0.000660974827041623
40,9,0.00103612989504554
41,9,0.000891100497805481
42,9,0.000372580794854275
43,9,0.000869897889146875
44,9,0.00028106944681809
45,9,0.00150033322783788
46,9,0.00196527270774106
47,9,0.00232649113086832
48,9,0.000675976273448822
49,9,0.000732511497571919
50,9,0.000952131045396719
51,9,0.000686858060492658
52,9,0.00081595923789022
53,9,0.000679305845915473
54,9,0.000705222074241324
55,9,0.00136900493707737
56,9,0.000657981797316278
125,9,0.000517279251248668
126,9,0.00468147227137282
127,9,0.000990978700107088
129,9,0.00042939874604826
130,9,0.000333790833542204
131,9,0.000499430990455656
132,9,0.000417453092676098
133,9,0.000451573076110977
134,9,0.000692148925508489
135,9,0.0470002458220874
136,9,0.000280436820325957
137,9,0.00130475452591847
138,9,0.000196903809377851
139,9,0.000713083507192817
140,9,0.00174000832426085
141,9,0.000671881767869737
142,9,0.000516524397370915
143,9,0.000319193831384393
